TID;Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
158;2024-03-02 15:21:21;2024-03-02 15:21:22;Positioning;2024-03-02 13:32:01;242170587.56;2;2;4;2;1010;2024-03-02;0
183;2024-03-02 15:21:21;2024-03-02 15:21:22;Positioning;2024-03-02 15:21:19;242170587.56;4;0;2;0;1010;2024-03-02;0
158;2024-03-02 15:21:22;2024-03-02 15:21:22;Settling;2024-03-02 13:32:01;242170587.56;2;2;4;2;1010;2024-03-02;0
183;2024-03-02 15:21:22;2024-03-02 15:21:22;Settling;2024-03-02 15:21:19;242170587.56;4;0;2;0;1010;2024-03-02;0
184;2024-03-02 15:24:43;2024-03-02 15:24:44;Validating;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
184;2024-03-02 15:24:44;2024-03-02 15:24:44;Waiting in backlog unmatched;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
185;2024-03-02 15:35:28;2024-03-02 15:35:29;Validating;2024-03-02 15:35:28;76356014.27;3;2;7;2;1453;2024-03-02;0
124;2024-03-02 15:35:29;2024-03-02 15:35:30;Matching;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
185;2024-03-02 15:35:29;2024-03-02 15:35:30;Matching;2024-03-02 15:35:28;76356014.27;3;2;7;2;1453;2024-03-02;0
124;2024-03-02 15:35:30;2024-03-02 15:35:31;Positioning;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
185;2024-03-02 15:35:30;2024-03-02 15:35:31;Positioning;2024-03-02 15:35:28;76356014.27;3;2;7;2;1453;2024-03-02;0
124;2024-03-02 15:35:31;2024-03-02 15:35:31;Settling;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
185;2024-03-02 15:35:31;2024-03-02 15:35:31;Settling;2024-03-02 15:35:28;76356014.27;3;2;7;2;1453;2024-03-02;0
186;2024-03-02 15:37:54;2024-03-02 15:37:55;Validating;2024-03-02 15:37:54;58805151.54;5;6;6;6;1057;2024-03-02;0
186;2024-03-02 15:37:55;2024-03-02 15:37:55;Waiting in backlog unmatched;2024-03-02 15:37:54;58805151.54;5;6;6;6;1057;2024-03-02;0
187;2024-03-02 15:40:31;2024-03-02 15:40:32;Validating;2024-03-02 15:40:31;92704752.24;5;6;4;6;1246;2024-03-02;0
187;2024-03-02 15:40:32;2024-03-02 15:40:32;Waiting in backlog unmatched;2024-03-02 15:40:31;92704752.24;5;6;4;6;1246;2024-03-02;0
188;2024-03-02 15:42:06;2024-03-02 15:42:07;Validating;2024-03-02 15:42:06;47007185.1;3;6;8;6;578;2024-03-02;0
83;2024-03-02 15:42:07;2024-03-02 15:42:08;Matching;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
188;2024-03-02 15:42:07;2024-03-02 15:42:08;Matching;2024-03-02 15:42:06;47007185.1;3;6;8;6;578;2024-03-02;0
83;2024-03-02 15:42:08;2024-03-02 15:42:09;Positioning;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
188;2024-03-02 15:42:08;2024-03-02 15:42:09;Positioning;2024-03-02 15:42:06;47007185.1;3;6;8;6;578;2024-03-02;0
83;2024-03-02 15:42:09;2024-03-02 15:42:09;Settling;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
188;2024-03-02 15:42:09;2024-03-02 15:42:09;Settling;2024-03-02 15:42:06;47007185.1;3;6;8;6;578;2024-03-02;0
189;2024-03-02 15:44:44;2024-03-02 15:44:45;Validating;2024-03-02 15:44:44;144232182.56;8;3;3;3;1456;2024-03-02;0
117;2024-03-02 15:44:45;2024-03-02 15:44:46;Matching;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
189;2024-03-02 15:44:45;2024-03-02 15:44:46;Matching;2024-03-02 15:44:44;144232182.56;8;3;3;3;1456;2024-03-02;0
117;2024-03-02 15:44:46;2024-03-02 15:44:47;Positioning;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
189;2024-03-02 15:44:46;2024-03-02 15:44:47;Positioning;2024-03-02 15:44:44;144232182.56;8;3;3;3;1456;2024-03-02;0
117;2024-03-02 15:44:47;2024-03-02 15:44:47;Settling;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
189;2024-03-02 15:44:47;2024-03-02 15:44:47;Settling;2024-03-02 15:44:44;144232182.56;8;3;3;3;1456;2024-03-02;0
190;2024-03-02 15:48:02;2024-03-02 15:48:03;Validating;2024-03-02 15:48:02;154346101.54;8;7;6;7;169;2024-03-02;0
104;2024-03-02 15:48:03;2024-03-02 15:48:04;Matching;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
190;2024-03-02 15:48:03;2024-03-02 15:48:04;Matching;2024-03-02 15:48:02;154346101.54;8;7;6;7;169;2024-03-02;0
104;2024-03-02 15:48:04;2024-03-02 15:48:05;Positioning;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
190;2024-03-02 15:48:04;2024-03-02 15:48:05;Positioning;2024-03-02 15:48:02;154346101.54;8;7;6;7;169;2024-03-02;0
104;2024-03-02 15:48:05;2024-03-02 15:48:05;Settling;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
190;2024-03-02 15:48:05;2024-03-02 15:48:05;Settling;2024-03-02 15:48:02;154346101.54;8;7;6;7;169;2024-03-02;0
191;2024-03-02 15:48:31;2024-03-02 15:48:32;Validating;2024-03-02 15:48:31;135124002.88;4;0;7;0;1183;2024-03-02;0
92;2024-03-02 15:48:32;2024-03-02 15:48:33;Matching;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
191;2024-03-02 15:48:32;2024-03-02 15:48:33;Matching;2024-03-02 15:48:31;135124002.88;4;0;7;0;1183;2024-03-02;0
92;2024-03-02 15:48:33;2024-03-02 15:48:34;Positioning;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
191;2024-03-02 15:48:33;2024-03-02 15:48:34;Positioning;2024-03-02 15:48:31;135124002.88;4;0;7;0;1183;2024-03-02;0
92;2024-03-02 15:48:34;2024-03-02 15:48:34;Settling;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
191;2024-03-02 15:48:34;2024-03-02 15:48:34;Settling;2024-03-02 15:48:31;135124002.88;4;0;7;0;1183;2024-03-02;0
192;2024-03-02 15:50:36;2024-03-02 15:50:37;Validating;2024-03-02 15:50:36;95053712.89;7;2;3;2;383;2024-03-02;0
192;2024-03-02 15:50:37;2024-03-02 15:50:37;Waiting in backlog unmatched;2024-03-02 15:50:36;95053712.89;7;2;3;2;383;2024-03-02;0
193;2024-03-02 15:58:10;2024-03-02 15:58:11;Validating;2024-03-02 15:58:10;65097748.48;8;0;2;0;933;2024-03-02;0
44;2024-03-02 15:58:11;2024-03-02 15:58:12;Matching;2024-03-02 05:26:48;65097748.48;2;1;8;1;933;2024-03-02;0
193;2024-03-02 15:58:11;2024-03-02 15:58:12;Matching;2024-03-02 15:58:10;65097748.48;8;0;2;0;933;2024-03-02;0
44;2024-03-02 15:58:12;2024-03-02 15:58:13;Positioning;2024-03-02 05:26:48;65097748.48;2;1;8;1;933;2024-03-02;0
193;2024-03-02 15:58:12;2024-03-02 15:58:13;Positioning;2024-03-02 15:58:10;65097748.48;8;0;2;0;933;2024-03-02;0
44;2024-03-02 15:58:13;2024-03-02 15:58:13;Settling;2024-03-02 05:26:48;65097748.48;2;1;8;1;933;2024-03-02;0
193;2024-03-02 15:58:13;2024-03-02 15:58:13;Settling;2024-03-02 15:58:10;65097748.48;8;0;2;0;933;2024-03-02;0
194;2024-03-02 15:58:57;2024-03-02 15:58:58;Validating;2024-03-02 15:58:57;60991882.16;7;5;3;5;644;2024-03-02;0
139;2024-03-02 15:58:58;2024-03-02 15:58:59;Matching;2024-03-02 12:14:12;60991882.16;3;0;7;0;644;2024-03-02;0
194;2024-03-02 15:58:58;2024-03-02 15:58:59;Matching;2024-03-02 15:58:57;60991882.16;7;5;3;5;644;2024-03-02;0
139;2024-03-02 15:58:59;2024-03-02 15:59:00;Positioning;2024-03-02 12:14:12;60991882.16;3;0;7;0;644;2024-03-02;0
194;2024-03-02 15:58:59;2024-03-02 15:59:00;Positioning;2024-03-02 15:58:57;60991882.16;7;5;3;5;644;2024-03-02;0
139;2024-03-02 15:59:00;2024-03-02 15:59:00;Settling;2024-03-02 12:14:12;60991882.16;3;0;7;0;644;2024-03-02;0
194;2024-03-02 15:59:00;2024-03-02 15:59:00;Settling;2024-03-02 15:58:57;60991882.16;7;5;3;5;644;2024-03-02;0
195;2024-03-02 16:05:27;2024-03-02 16:05:28;Validating;2024-03-02 16:05:27;20425594.71;8;0;2;0;1454;2024-03-02;0
56;2024-03-02 16:05:28;2024-03-02 16:05:29;Matching;2024-03-02 06:16:56;20425594.71;2;6;8;6;1454;2024-03-02;0
195;2024-03-02 16:05:28;2024-03-02 16:05:29;Matching;2024-03-02 16:05:27;20425594.71;8;0;2;0;1454;2024-03-02;0
56;2024-03-02 16:05:29;2024-03-02 16:05:30;Positioning;2024-03-02 06:16:56;20425594.71;2;6;8;6;1454;2024-03-02;0
195;2024-03-02 16:05:29;2024-03-02 16:05:30;Positioning;2024-03-02 16:05:27;20425594.71;8;0;2;0;1454;2024-03-02;0
56;2024-03-02 16:05:30;2024-03-02 16:05:30;Settling;2024-03-02 06:16:56;20425594.71;2;6;8;6;1454;2024-03-02;0
195;2024-03-02 16:05:30;2024-03-02 16:05:30;Settling;2024-03-02 16:05:27;20425594.71;8;0;2;0;1454;2024-03-02;0
196;2024-03-02 16:06:01;2024-03-02 16:06:02;Validating;2024-03-02 16:06:01;132395192.55;6;5;2;5;724;2024-03-02;0
196;2024-03-02 16:06:02;2024-03-02 16:06:02;Waiting in backlog unmatched;2024-03-02 16:06:01;132395192.55;6;5;2;5;724;2024-03-02;0
197;2024-03-02 16:07:49;2024-03-02 16:07:50;Validating;2024-03-02 16:07:49;183625098.0;8;7;2;7;653;2024-03-02;0
197;2024-03-02 16:07:50;2024-03-02 16:07:50;Waiting in backlog unmatched;2024-03-02 16:07:49;183625098.0;8;7;2;7;653;2024-03-02;0
198;2024-03-02 16:11:27;2024-03-02 16:11:28;Validating;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
198;2024-03-02 16:11:28;2024-03-02 16:11:28;Waiting in backlog unmatched;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
199;2024-03-02 16:13:52;2024-03-02 16:13:53;Validating;2024-03-02 16:13:52;185743624.26;1;0;7;0;534;2024-03-02;0
89;2024-03-02 16:13:53;2024-03-02 16:13:54;Matching;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
199;2024-03-02 16:13:53;2024-03-02 16:13:54;Matching;2024-03-02 16:13:52;185743624.26;1;0;7;0;534;2024-03-02;0
89;2024-03-02 16:13:54;2024-03-02 16:13:55;Positioning;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
199;2024-03-02 16:13:54;2024-03-02 16:13:55;Positioning;2024-03-02 16:13:52;185743624.26;1;0;7;0;534;2024-03-02;0
89;2024-03-02 16:13:55;2024-03-02 16:13:55;Settling;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
199;2024-03-02 16:13:55;2024-03-02 16:13:55;Settling;2024-03-02 16:13:52;185743624.26;1;0;7;0;534;2024-03-02;0
200;2024-03-02 16:20:16;2024-03-02 16:20:17;Validating;2024-03-02 16:20:16;69499386.85;8;2;2;2;977;2024-03-02;0
39;2024-03-02 16:20:17;2024-03-02 16:20:18;Matching;2024-03-02 05:10:02;69499386.85;2;0;8;0;977;2024-03-02;0
200;2024-03-02 16:20:17;2024-03-02 16:20:18;Matching;2024-03-02 16:20:16;69499386.85;8;2;2;2;977;2024-03-02;0
39;2024-03-02 16:20:18;2024-03-02 16:20:19;Positioning;2024-03-02 05:10:02;69499386.85;2;0;8;0;977;2024-03-02;0
200;2024-03-02 16:20:18;2024-03-02 16:20:19;Positioning;2024-03-02 16:20:16;69499386.85;8;2;2;2;977;2024-03-02;0
39;2024-03-02 16:20:19;2024-03-02 16:20:19;Settling;2024-03-02 05:10:02;69499386.85;2;0;8;0;977;2024-03-02;0
200;2024-03-02 16:20:19;2024-03-02 16:20:19;Settling;2024-03-02 16:20:16;69499386.85;8;2;2;2;977;2024-03-02;0
201;2024-03-02 16:23:17;2024-03-02 16:23:18;Validating;2024-03-02 16:23:17;200612024.98;4;2;5;2;225;2024-03-02;0
135;2024-03-02 16:23:18;2024-03-02 16:23:19;Matching;2024-03-02 11:58:01;200612024.98;5;0;4;0;225;2024-03-02;0
201;2024-03-02 16:23:18;2024-03-02 16:23:19;Matching;2024-03-02 16:23:17;200612024.98;4;2;5;2;225;2024-03-02;0
135;2024-03-02 16:23:19;2024-03-02 16:23:20;Positioning;2024-03-02 11:58:01;200612024.98;5;0;4;0;225;2024-03-02;0
201;2024-03-02 16:23:19;2024-03-02 16:23:20;Positioning;2024-03-02 16:23:17;200612024.98;4;2;5;2;225;2024-03-02;0
135;2024-03-02 16:23:20;2024-03-02 16:23:20;Settling;2024-03-02 11:58:01;200612024.98;5;0;4;0;225;2024-03-02;0
201;2024-03-02 16:23:20;2024-03-02 16:23:20;Settling;2024-03-02 16:23:17;200612024.98;4;2;5;2;225;2024-03-02;0
202;2024-03-02 16:23:56;2024-03-02 16:23:57;Validating;2024-03-02 16:23:56;295850619.33;3;6;5;6;497;2024-03-02;0
202;2024-03-02 16:23:57;2024-03-02 16:23:57;Waiting in backlog unmatched;2024-03-02 16:23:56;295850619.33;3;6;5;6;497;2024-03-02;0
203;2024-03-02 16:34:00;2024-03-02 16:34:01;Validating;2024-03-02 16:34:00;41995511.06;3;2;8;2;521;2024-03-02;0
178;2024-03-02 16:34:01;2024-03-02 16:34:02;Matching;2024-03-02 15:02:44;41995511.06;8;0;3;0;521;2024-03-02;0
203;2024-03-02 16:34:01;2024-03-02 16:34:02;Matching;2024-03-02 16:34:00;41995511.06;3;2;8;2;521;2024-03-02;0
178;2024-03-02 16:34:02;2024-03-02 16:34:03;Positioning;2024-03-02 15:02:44;41995511.06;8;0;3;0;521;2024-03-02;0
203;2024-03-02 16:34:02;2024-03-02 16:34:03;Positioning;2024-03-02 16:34:00;41995511.06;3;2;8;2;521;2024-03-02;0
178;2024-03-02 16:34:03;2024-03-02 16:34:03;Settling;2024-03-02 15:02:44;41995511.06;8;0;3;0;521;2024-03-02;0
203;2024-03-02 16:34:03;2024-03-02 16:34:03;Settling;2024-03-02 16:34:00;41995511.06;3;2;8;2;521;2024-03-02;0
204;2024-03-02 16:34:14;2024-03-02 16:34:15;Validating;2024-03-02 16:34:14;36371047.72;3;0;5;0;571;2024-03-02;0
204;2024-03-02 16:34:15;2024-03-02 16:34:15;Waiting in backlog unmatched;2024-03-02 16:34:14;36371047.72;3;0;5;0;571;2024-03-02;0
205;2024-03-02 16:43:39;2024-03-02 16:43:40;Validating;2024-03-02 16:43:39;225459773.7;2;6;5;6;1300;2024-03-02;0
198;2024-03-02 16:43:40;2024-03-02 16:43:41;Matching;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
205;2024-03-02 16:43:40;2024-03-02 16:43:41;Matching;2024-03-02 16:43:39;225459773.7;2;6;5;6;1300;2024-03-02;0
198;2024-03-02 16:43:41;2024-03-02 16:43:42;Positioning;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
205;2024-03-02 16:43:41;2024-03-02 16:43:42;Positioning;2024-03-02 16:43:39;225459773.7;2;6;5;6;1300;2024-03-02;0
198;2024-03-02 16:43:42;2024-03-02 16:43:42;Settling;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
205;2024-03-02 16:43:42;2024-03-02 16:43:42;Settling;2024-03-02 16:43:39;225459773.7;2;6;5;6;1300;2024-03-02;0
206;2024-03-02 16:45:33;2024-03-02 16:45:34;Validating;2024-03-02 16:45:33;170320308.74;2;0;6;0;319;2024-03-02;0
206;2024-03-02 16:45:34;2024-03-02 16:45:34;Waiting in backlog unmatched;2024-03-02 16:45:33;170320308.74;2;0;6;0;319;2024-03-02;0
207;2024-03-02 16:51:53;2024-03-02 16:51:54;Validating;2024-03-02 16:51:53;101112480.68;5;8;4;8;1362;2024-03-02;0
43;2024-03-02 16:51:54;2024-03-02 16:51:55;Matching;2024-03-02 05:25:36;101112480.68;4;0;5;0;1362;2024-03-02;0
207;2024-03-02 16:51:54;2024-03-02 16:51:55;Matching;2024-03-02 16:51:53;101112480.68;5;8;4;8;1362;2024-03-02;0
43;2024-03-02 16:51:55;2024-03-02 16:51:56;Positioning;2024-03-02 05:25:36;101112480.68;4;0;5;0;1362;2024-03-02;0
207;2024-03-02 16:51:55;2024-03-02 16:51:56;Positioning;2024-03-02 16:51:53;101112480.68;5;8;4;8;1362;2024-03-02;0
43;2024-03-02 16:51:56;2024-03-02 16:51:56;Settling;2024-03-02 05:25:36;101112480.68;4;0;5;0;1362;2024-03-02;0
207;2024-03-02 16:51:56;2024-03-02 16:51:56;Settling;2024-03-02 16:51:53;101112480.68;5;8;4;8;1362;2024-03-02;0
208;2024-03-02 16:58:30;2024-03-02 16:58:31;Validating;2024-03-02 16:58:30;53203414.34;3;0;5;0;774;2024-03-02;0
164;2024-03-02 16:58:31;2024-03-02 16:58:32;Matching;2024-03-02 13:50:53;53203414.34;5;1;3;1;774;2024-03-02;0
208;2024-03-02 16:58:31;2024-03-02 16:58:32;Matching;2024-03-02 16:58:30;53203414.34;3;0;5;0;774;2024-03-02;0
164;2024-03-02 16:58:32;2024-03-02 16:58:33;Positioning;2024-03-02 13:50:53;53203414.34;5;1;3;1;774;2024-03-02;0
208;2024-03-02 16:58:32;2024-03-02 16:58:33;Positioning;2024-03-02 16:58:30;53203414.34;3;0;5;0;774;2024-03-02;0
164;2024-03-02 16:58:33;2024-03-02 16:58:33;Settling;2024-03-02 13:50:53;53203414.34;5;1;3;1;774;2024-03-02;0
208;2024-03-02 16:58:33;2024-03-02 16:58:33;Settling;2024-03-02 16:58:30;53203414.34;3;0;5;0;774;2024-03-02;0
209;2024-03-02 16:59:31;2024-03-02 16:59:32;Validating;2024-03-02 16:59:31;29849266.67;3;4;7;4;520;2024-03-02;0
6;2024-03-02 16:59:32;2024-03-02 16:59:33;Matching;2024-03-02 01:46:52;29849266.67;7;0;3;0;520;2024-03-02;0
209;2024-03-02 16:59:32;2024-03-02 16:59:33;Matching;2024-03-02 16:59:31;29849266.67;3;4;7;4;520;2024-03-02;0
6;2024-03-02 16:59:33;2024-03-02 16:59:34;Positioning;2024-03-02 01:46:52;29849266.67;7;0;3;0;520;2024-03-02;0
209;2024-03-02 16:59:33;2024-03-02 16:59:34;Positioning;2024-03-02 16:59:31;29849266.67;3;4;7;4;520;2024-03-02;0
6;2024-03-02 16:59:34;2024-03-02 16:59:34;Settling;2024-03-02 01:46:52;29849266.67;7;0;3;0;520;2024-03-02;0
209;2024-03-02 16:59:34;2024-03-02 16:59:34;Settling;2024-03-02 16:59:31;29849266.67;3;4;7;4;520;2024-03-02;0
210;2024-03-02 17:02:53;2024-03-02 17:02:54;Validating;2024-03-02 17:02:53;117135249.4;7;5;4;5;867;2024-03-02;0
184;2024-03-02 17:02:54;2024-03-02 17:02:55;Matching;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
210;2024-03-02 17:02:54;2024-03-02 17:02:55;Matching;2024-03-02 17:02:53;117135249.4;7;5;4;5;867;2024-03-02;0
184;2024-03-02 17:02:55;2024-03-02 17:02:56;Positioning;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
210;2024-03-02 17:02:55;2024-03-02 17:02:56;Positioning;2024-03-02 17:02:53;117135249.4;7;5;4;5;867;2024-03-02;0
184;2024-03-02 17:02:56;2024-03-02 17:02:56;Settling;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
210;2024-03-02 17:02:56;2024-03-02 17:02:56;Settling;2024-03-02 17:02:53;117135249.4;7;5;4;5;867;2024-03-02;0
211;2024-03-02 17:11:27;2024-03-02 17:11:28;Validating;2024-03-02 17:11:27;58390460.29;6;0;7;0;70;2024-03-02;0
120;2024-03-02 17:11:28;2024-03-02 17:11:29;Matching;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
211;2024-03-02 17:11:28;2024-03-02 17:11:29;Matching;2024-03-02 17:11:27;58390460.29;6;0;7;0;70;2024-03-02;0
120;2024-03-02 17:11:29;2024-03-02 17:11:30;Positioning;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
211;2024-03-02 17:11:29;2024-03-02 17:11:30;Positioning;2024-03-02 17:11:27;58390460.29;6;0;7;0;70;2024-03-02;0
120;2024-03-02 17:11:30;2024-03-02 17:11:30;Settling;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
211;2024-03-02 17:11:30;2024-03-02 17:11:30;Settling;2024-03-02 17:11:27;58390460.29;6;0;7;0;70;2024-03-02;0
212;2024-03-02 17:19:22;2024-03-02 17:19:23;Validating;2024-03-02 17:19:22;42417008.75;8;6;3;6;470;2024-03-02;0
212;2024-03-02 17:19:23;2024-03-02 17:19:23;Waiting in backlog unmatched;2024-03-02 17:19:22;42417008.75;8;6;3;6;470;2024-03-02;0
213;2024-03-02 17:19:59;2024-03-02 17:20:00;Validating;2024-03-02 17:19:59;181332616.08;1;0;2;0;1357;2024-03-02;0
114;2024-03-02 17:20:00;2024-03-02 17:20:01;Matching;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
213;2024-03-02 17:20:00;2024-03-02 17:20:01;Matching;2024-03-02 17:19:59;181332616.08;1;0;2;0;1357;2024-03-02;0
114;2024-03-02 17:20:01;2024-03-02 17:20:02;Positioning;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
213;2024-03-02 17:20:01;2024-03-02 17:20:02;Positioning;2024-03-02 17:19:59;181332616.08;1;0;2;0;1357;2024-03-02;0
114;2024-03-02 17:20:02;2024-03-02 17:20:02;Settling;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
213;2024-03-02 17:20:02;2024-03-02 17:20:02;Settling;2024-03-02 17:19:59;181332616.08;1;0;2;0;1357;2024-03-02;0
214;2024-03-02 17:23:02;2024-03-02 17:23:03;Validating;2024-03-02 17:23:02;57460577.78;7;5;8;5;1264;2024-03-02;0
214;2024-03-02 17:23:03;2024-03-02 17:23:03;Waiting in backlog unmatched;2024-03-02 17:23:02;57460577.78;7;5;8;5;1264;2024-03-02;0
215;2024-03-02 17:23:17;2024-03-02 17:23:18;Validating;2024-03-02 17:23:17;127219933.03;1;6;2;6;450;2024-03-02;0
79;2024-03-02 17:23:18;2024-03-02 17:23:19;Matching;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
215;2024-03-02 17:23:18;2024-03-02 17:23:19;Matching;2024-03-02 17:23:17;127219933.03;1;6;2;6;450;2024-03-02;0
79;2024-03-02 17:23:19;2024-03-02 17:23:20;Positioning;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
215;2024-03-02 17:23:19;2024-03-02 17:23:20;Positioning;2024-03-02 17:23:17;127219933.03;1;6;2;6;450;2024-03-02;0
79;2024-03-02 17:23:20;2024-03-02 17:23:20;Settling;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
215;2024-03-02 17:23:20;2024-03-02 17:23:20;Settling;2024-03-02 17:23:17;127219933.03;1;6;2;6;450;2024-03-02;0
216;2024-03-02 17:34:37;2024-03-02 17:34:38;Validating;2024-03-02 17:34:37;49406713.44;5;7;8;7;697;2024-03-02;0
118;2024-03-02 17:34:38;2024-03-02 17:34:39;Matching;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
216;2024-03-02 17:34:38;2024-03-02 17:34:39;Matching;2024-03-02 17:34:37;49406713.44;5;7;8;7;697;2024-03-02;0
118;2024-03-02 17:34:39;2024-03-02 17:34:40;Positioning;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
216;2024-03-02 17:34:39;2024-03-02 17:34:40;Positioning;2024-03-02 17:34:37;49406713.44;5;7;8;7;697;2024-03-02;0
118;2024-03-02 17:34:40;2024-03-02 17:34:40;Settling;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
216;2024-03-02 17:34:40;2024-03-02 17:34:40;Settling;2024-03-02 17:34:37;49406713.44;5;7;8;7;697;2024-03-02;0
217;2024-03-02 17:34:57;2024-03-02 17:34:58;Validating;2024-03-02 17:34:57;50604545.69;3;5;8;5;1111;2024-03-02;0
21;2024-03-02 17:34:58;2024-03-02 17:34:59;Matching;2024-03-02 03:18:52;50604545.69;8;0;3;0;1111;2024-03-02;0
217;2024-03-02 17:34:58;2024-03-02 17:34:59;Matching;2024-03-02 17:34:57;50604545.69;3;5;8;5;1111;2024-03-02;0
21;2024-03-02 17:34:59;2024-03-02 17:35:00;Positioning;2024-03-02 03:18:52;50604545.69;8;0;3;0;1111;2024-03-02;0
217;2024-03-02 17:34:59;2024-03-02 17:35:00;Positioning;2024-03-02 17:34:57;50604545.69;3;5;8;5;1111;2024-03-02;0
21;2024-03-02 17:35:00;2024-03-02 17:35:00;Settling;2024-03-02 03:18:52;50604545.69;8;0;3;0;1111;2024-03-02;0
217;2024-03-02 17:35:00;2024-03-02 17:35:00;Settling;2024-03-02 17:34:57;50604545.69;3;5;8;5;1111;2024-03-02;0
218;2024-03-02 17:35:46;2024-03-02 17:35:47;Validating;2024-03-02 17:35:46;167843942.48;8;1;2;1;1026;2024-03-02;0
218;2024-03-02 17:35:47;2024-03-02 17:35:47;Waiting in backlog unmatched;2024-03-02 17:35:46;167843942.48;8;1;2;1;1026;2024-03-02;0
219;2024-03-02 17:43:55;2024-03-02 17:43:56;Validating;2024-03-02 17:43:55;74555091.98;3;0;6;0;324;2024-03-02;0
152;2024-03-02 17:43:56;2024-03-02 17:43:57;Matching;2024-03-02 13:14:56;74555091.98;6;1;3;1;324;2024-03-02;0
219;2024-03-02 17:43:56;2024-03-02 17:43:57;Matching;2024-03-02 17:43:55;74555091.98;3;0;6;0;324;2024-03-02;0
152;2024-03-02 17:43:57;2024-03-02 17:43:58;Positioning;2024-03-02 13:14:56;74555091.98;6;1;3;1;324;2024-03-02;0
219;2024-03-02 17:43:57;2024-03-02 17:43:58;Positioning;2024-03-02 17:43:55;74555091.98;3;0;6;0;324;2024-03-02;0
152;2024-03-02 17:43:58;2024-03-02 17:43:58;Settling;2024-03-02 13:14:56;74555091.98;6;1;3;1;324;2024-03-02;0
219;2024-03-02 17:43:58;2024-03-02 17:43:58;Settling;2024-03-02 17:43:55;74555091.98;3;0;6;0;324;2024-03-02;0
220;2024-03-02 18:02:43;2024-03-02 18:02:44;Validating;2024-03-02 18:02:43;42417008.75;3;0;8;0;470;2024-03-02;0
212;2024-03-02 18:02:44;2024-03-02 18:02:45;Matching;2024-03-02 17:19:22;42417008.75;8;6;3;6;470;2024-03-02;0
220;2024-03-02 18:02:44;2024-03-02 18:02:45;Matching;2024-03-02 18:02:43;42417008.75;3;0;8;0;470;2024-03-02;0
212;2024-03-02 18:02:45;2024-03-02 18:02:46;Positioning;2024-03-02 17:19:22;42417008.75;8;6;3;6;470;2024-03-02;0
