TID,Starttime,Endtime,Activity,Time,Value,FromParticipantId,FromAccountId,ToParticipantId,ToAccountId,Linkcode,Part ID,Account ID,Balance,Credit limit
944,2024-01-01 11:53:42,2024-01-01 11:53:44,Settling,2024-01-01 08:01:02,61547020.06,7,0,8,0,133,7,0,908925801.56,880714929.78
1416,2024-01-01 11:53:42,2024-01-01 11:53:44,Settling,2024-01-01 11:53:36,61547020.06,8,1,7,1,133,8,1,1604424976.0,0.0
695,2024-01-01 11:53:44,2024-01-01 11:53:46,Checking balance and credit,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:53:44,2024-01-01 11:53:46,Checking balance and credit,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
695,2024-01-01 11:53:46,2024-01-01 11:53:46,Waiting in queue unsettled,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:53:46,2024-01-01 11:53:46,Waiting in queue unsettled,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
1417,2024-01-01 11:54:23,2024-01-01 11:54:25,Validating,2024-01-01 11:54:23,14602802.42,7,0,3,0,763,7,0,908925801.56,880714929.78
1417,2024-01-01 11:54:25,2024-01-01 11:54:25,Waiting in queue unmatched,2024-01-01 11:54:23,14602802.42,7,0,3,0,763,7,0,908925801.56,880714929.78
1418,2024-01-01 11:54:36,2024-01-01 11:54:38,Validating,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
719,2024-01-01 11:54:38,2024-01-01 11:54:40,Matching,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 11:54:38,2024-01-01 11:54:40,Matching,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
719,2024-01-01 11:54:40,2024-01-01 11:54:42,Checking balance and credit,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 11:54:40,2024-01-01 11:54:42,Checking balance and credit,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
719,2024-01-01 11:54:42,2024-01-01 11:54:42,Waiting in queue unsettled,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 11:54:42,2024-01-01 11:54:42,Waiting in queue unsettled,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
1419,2024-01-01 11:56:09,2024-01-01 11:56:11,Validating,2024-01-01 11:56:09,114423804.52,1,0,5,0,968,1,0,1345216711.35,855892148.96
1420,2024-01-01 11:56:10,2024-01-01 11:56:12,Validating,2024-01-01 11:56:10,80707716.88,2,0,7,0,1249,2,0,1177670027.13,334479616.6
1348,2024-01-01 11:56:11,2024-01-01 11:56:13,Matching,2024-01-01 11:15:11,114423804.52,5,1,1,1,968,5,1,269842169.0,0.0
1419,2024-01-01 11:56:11,2024-01-01 11:56:13,Matching,2024-01-01 11:56:09,114423804.52,1,0,5,0,968,1,0,1345216711.35,855892148.96
833,2024-01-01 11:56:12,2024-01-01 11:56:14,Matching,2024-01-01 06:57:08,80707716.88,7,1,2,1,1249,7,1,4397910367.0,0.0
1420,2024-01-01 11:56:12,2024-01-01 11:56:14,Matching,2024-01-01 11:56:10,80707716.88,2,0,7,0,1249,2,0,1177670027.13,334479616.6
1348,2024-01-01 11:56:13,2024-01-01 11:56:15,Checking balance and credit,2024-01-01 11:15:11,114423804.52,5,1,1,1,968,5,1,269842169.0,0.0
1419,2024-01-01 11:56:13,2024-01-01 11:56:15,Checking balance and credit,2024-01-01 11:56:09,114423804.52,1,0,5,0,968,1,0,1345216711.35,855892148.96
1421,2024-01-01 11:56:14,2024-01-01 11:56:16,Validating,2024-01-01 11:56:14,89746999.63,6,0,8,0,371,6,0,1159834611.39,1079250390.17
833,2024-01-01 11:56:14,2024-01-01 11:56:16,Checking balance and credit,2024-01-01 06:57:08,80707716.88,7,1,2,1,1249,7,1,4397910367.0,0.0
1420,2024-01-01 11:56:14,2024-01-01 11:56:16,Checking balance and credit,2024-01-01 11:56:10,80707716.88,2,0,7,0,1249,2,0,1177670027.13,334479616.6
1348,2024-01-01 11:56:15,2024-01-01 11:56:17,Settling,2024-01-01 11:15:11,114423804.52,5,1,1,1,968,5,1,269842169.0,0.0
1419,2024-01-01 11:56:15,2024-01-01 11:56:17,Settling,2024-01-01 11:56:09,114423804.52,1,0,5,0,968,1,0,1345216711.35,855892148.96
815,2024-01-01 11:56:16,2024-01-01 11:56:18,Matching,2024-01-01 06:48:25,89746999.63,8,4,6,4,371,8,4,5333764409.0,0.0
1421,2024-01-01 11:56:16,2024-01-01 11:56:18,Matching,2024-01-01 11:56:14,89746999.63,6,0,8,0,371,6,0,1159834611.39,1079250390.17
833,2024-01-01 11:56:16,2024-01-01 11:56:18,Settling,2024-01-01 06:57:08,80707716.88,7,1,2,1,1249,7,1,4397910367.0,0.0
1420,2024-01-01 11:56:16,2024-01-01 11:56:18,Settling,2024-01-01 11:56:10,80707716.88,2,0,7,0,1249,2,0,1177670027.13,334479616.6
868,2024-01-01 11:56:17,2024-01-01 11:56:19,Checking balance and credit,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 11:56:17,2024-01-01 11:56:19,Checking balance and credit,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
719,2024-01-01 11:56:17,2024-01-01 11:56:19,Checking balance and credit,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 11:56:17,2024-01-01 11:56:19,Checking balance and credit,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
868,2024-01-01 11:56:19,2024-01-01 11:56:19,Waiting in queue unsettled,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 11:56:19,2024-01-01 11:56:19,Waiting in queue unsettled,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
719,2024-01-01 11:56:19,2024-01-01 11:56:19,Waiting in queue unsettled,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 11:56:19,2024-01-01 11:56:19,Waiting in queue unsettled,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
815,2024-01-01 11:56:18,2024-01-01 11:56:20,Checking balance and credit,2024-01-01 06:48:25,89746999.63,8,4,6,4,371,8,4,5333764409.0,0.0
1421,2024-01-01 11:56:18,2024-01-01 11:56:20,Checking balance and credit,2024-01-01 11:56:14,89746999.63,6,0,8,0,371,6,0,1159834611.39,1079250390.17
815,2024-01-01 11:56:20,2024-01-01 11:56:22,Settling,2024-01-01 06:48:25,89746999.63,8,4,6,4,371,8,4,5333764409.0,0.0
1421,2024-01-01 11:56:20,2024-01-01 11:56:22,Settling,2024-01-01 11:56:14,89746999.63,6,0,8,0,371,6,0,1159834611.39,1079250390.17
695,2024-01-01 11:56:22,2024-01-01 11:56:24,Checking balance and credit,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:56:22,2024-01-01 11:56:24,Checking balance and credit,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
695,2024-01-01 11:56:24,2024-01-01 11:56:24,Waiting in queue unsettled,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:56:24,2024-01-01 11:56:24,Waiting in queue unsettled,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
1422,2024-01-01 11:57:48,2024-01-01 11:57:50,Validating,2024-01-01 11:57:48,41887450.44,7,0,4,0,222,7,0,908925801.56,880714929.78
523,2024-01-01 11:57:50,2024-01-01 11:57:52,Matching,2024-01-01 04:24:57,41887450.44,4,2,7,2,222,4,2,3113964820.0,0.0
1422,2024-01-01 11:57:50,2024-01-01 11:57:52,Matching,2024-01-01 11:57:48,41887450.44,7,0,4,0,222,7,0,908925801.56,880714929.78
523,2024-01-01 11:57:52,2024-01-01 11:57:54,Checking balance and credit,2024-01-01 04:24:57,41887450.44,4,2,7,2,222,4,2,3113964820.0,0.0
1422,2024-01-01 11:57:52,2024-01-01 11:57:54,Checking balance and credit,2024-01-01 11:57:48,41887450.44,7,0,4,0,222,7,0,908925801.56,880714929.78
523,2024-01-01 11:57:54,2024-01-01 11:57:56,Settling,2024-01-01 04:24:57,41887450.44,4,2,7,2,222,4,2,3113964820.0,0.0
1422,2024-01-01 11:57:54,2024-01-01 11:57:56,Settling,2024-01-01 11:57:48,41887450.44,7,0,4,0,222,7,0,908925801.56,880714929.78
501,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1187,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
868,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
695,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
132,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 11:57:56,2024-01-01 11:57:58,Checking balance and credit,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
1187,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
868,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
695,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
132,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 11:57:58,2024-01-01 11:57:58,Waiting in queue unsettled,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
1423,2024-01-01 11:58:03,2024-01-01 11:58:05,Validating,2024-01-01 11:58:03,137231203.04,1,2,4,2,410,1,2,2512371753.0,0.0
521,2024-01-01 11:58:05,2024-01-01 11:58:07,Matching,2024-01-01 04:24:41,137231203.04,4,0,1,0,410,4,0,1623321432.42,501595076.99
1423,2024-01-01 11:58:05,2024-01-01 11:58:07,Matching,2024-01-01 11:58:03,137231203.04,1,2,4,2,410,1,2,2512371753.0,0.0
521,2024-01-01 11:58:07,2024-01-01 11:58:09,Checking balance and credit,2024-01-01 04:24:41,137231203.04,4,0,1,0,410,4,0,1623321432.42,501595076.99
1423,2024-01-01 11:58:07,2024-01-01 11:58:09,Checking balance and credit,2024-01-01 11:58:03,137231203.04,1,2,4,2,410,1,2,2512371753.0,0.0
521,2024-01-01 11:58:09,2024-01-01 11:58:11,Settling,2024-01-01 04:24:41,137231203.04,4,0,1,0,410,4,0,1623321432.42,501595076.99
1423,2024-01-01 11:58:09,2024-01-01 11:58:11,Settling,2024-01-01 11:58:03,137231203.04,1,2,4,2,410,1,2,2512371753.0,0.0
1187,2024-01-01 11:58:11,2024-01-01 11:58:13,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 11:58:11,2024-01-01 11:58:13,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
1187,2024-01-01 11:58:13,2024-01-01 11:58:13,Waiting in queue unsettled,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 11:58:13,2024-01-01 11:58:13,Waiting in queue unsettled,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
1424,2024-01-01 11:58:51,2024-01-01 11:58:53,Validating,2024-01-01 11:58:51,94085908.27,8,4,2,4,312,8,4,5333764409.0,0.0
554,2024-01-01 11:58:53,2024-01-01 11:58:55,Matching,2024-01-01 04:41:04,94085908.27,2,0,8,0,312,2,0,1177670027.13,334479616.6
1424,2024-01-01 11:58:53,2024-01-01 11:58:55,Matching,2024-01-01 11:58:51,94085908.27,8,4,2,4,312,8,4,5333764409.0,0.0
554,2024-01-01 11:58:55,2024-01-01 11:58:57,Checking balance and credit,2024-01-01 04:41:04,94085908.27,2,0,8,0,312,2,0,1177670027.13,334479616.6
1424,2024-01-01 11:58:55,2024-01-01 11:58:57,Checking balance and credit,2024-01-01 11:58:51,94085908.27,8,4,2,4,312,8,4,5333764409.0,0.0
554,2024-01-01 11:58:57,2024-01-01 11:58:59,Settling,2024-01-01 04:41:04,94085908.27,2,0,8,0,312,2,0,1177670027.13,334479616.6
1424,2024-01-01 11:58:57,2024-01-01 11:58:59,Settling,2024-01-01 11:58:51,94085908.27,8,4,2,4,312,8,4,5333764409.0,0.0
695,2024-01-01 11:58:59,2024-01-01 11:59:01,Checking balance and credit,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:58:59,2024-01-01 11:59:01,Checking balance and credit,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
695,2024-01-01 11:59:01,2024-01-01 11:59:01,Waiting in queue unsettled,2024-01-01 05:45:50,87565853.25,8,0,7,0,422,8,0,1171046846.05,662326857.64
1203,2024-01-01 11:59:01,2024-01-01 11:59:01,Waiting in queue unsettled,2024-01-01 09:56:08,87565853.25,7,2,8,2,422,7,2,506751021.0,0.0
1425,2024-01-01 12:00:53,2024-01-01 12:00:55,Validating,2024-01-01 12:00:53,26602573.84,5,0,8,0,873,5,0,1697498461.28,1555016912.88
1425,2024-01-01 12:00:55,2024-01-01 12:00:55,Waiting in queue unmatched,2024-01-01 12:00:53,26602573.84,5,0,8,0,873,5,0,1697498461.28,1555016912.88
1426,2024-01-01 12:00:54,2024-01-01 12:00:56,Validating,2024-01-01 12:00:54,136731908.26,3,1,4,1,205,3,1,8549847312.0,0.0
1426,2024-01-01 12:00:56,2024-01-01 12:00:56,Waiting in queue unmatched,2024-01-01 12:00:54,136731908.26,3,1,4,1,205,3,1,8549847312.0,0.0
1427,2024-01-01 12:01:23,2024-01-01 12:01:25,Validating,2024-01-01 12:01:23,22902922.97,7,1,8,1,53,7,1,4397910367.0,0.0
1428,2024-01-01 12:01:23,2024-01-01 12:01:25,Validating,2024-01-01 12:01:23,153090548.26,5,0,4,0,520,5,0,1697498461.28,1555016912.88
1428,2024-01-01 12:01:25,2024-01-01 12:01:25,Waiting in queue unmatched,2024-01-01 12:01:23,153090548.26,5,0,4,0,520,5,0,1697498461.28,1555016912.88
2,2024-01-01 12:01:25,2024-01-01 12:01:27,Matching,2024-01-01 00:18:34,22902922.97,8,0,7,0,53,8,0,1171046846.05,662326857.64
1427,2024-01-01 12:01:25,2024-01-01 12:01:27,Matching,2024-01-01 12:01:23,22902922.97,7,1,8,1,53,7,1,4397910367.0,0.0
2,2024-01-01 12:01:27,2024-01-01 12:01:29,Checking balance and credit,2024-01-01 00:18:34,22902922.97,8,0,7,0,53,8,0,1171046846.05,662326857.64
1427,2024-01-01 12:01:27,2024-01-01 12:01:29,Checking balance and credit,2024-01-01 12:01:23,22902922.97,7,1,8,1,53,7,1,4397910367.0,0.0
2,2024-01-01 12:01:29,2024-01-01 12:01:31,Settling,2024-01-01 00:18:34,22902922.97,8,0,7,0,53,8,0,1171046846.05,662326857.64
1427,2024-01-01 12:01:29,2024-01-01 12:01:31,Settling,2024-01-01 12:01:23,22902922.97,7,1,8,1,53,7,1,4397910367.0,0.0
1429,2024-01-01 12:01:32,2024-01-01 12:01:34,Validating,2024-01-01 12:01:32,34609848.52,6,0,1,0,563,6,0,1159834611.39,1079250390.17
1429,2024-01-01 12:01:34,2024-01-01 12:01:34,Waiting in queue unmatched,2024-01-01 12:01:32,34609848.52,6,0,1,0,563,6,0,1159834611.39,1079250390.17
1430,2024-01-01 12:01:35,2024-01-01 12:01:37,Validating,2024-01-01 12:01:35,59842474.2,5,0,1,0,1205,5,0,1697498461.28,1555016912.88
1215,2024-01-01 12:01:37,2024-01-01 12:01:39,Matching,2024-01-01 10:02:01,59842474.2,1,2,5,2,1205,1,2,2512371753.0,0.0
1430,2024-01-01 12:01:37,2024-01-01 12:01:39,Matching,2024-01-01 12:01:35,59842474.2,5,0,1,0,1205,5,0,1697498461.28,1555016912.88
1215,2024-01-01 12:01:39,2024-01-01 12:01:41,Checking balance and credit,2024-01-01 10:02:01,59842474.2,1,2,5,2,1205,1,2,2512371753.0,0.0
1430,2024-01-01 12:01:39,2024-01-01 12:01:41,Checking balance and credit,2024-01-01 12:01:35,59842474.2,5,0,1,0,1205,5,0,1697498461.28,1555016912.88
1215,2024-01-01 12:01:41,2024-01-01 12:01:43,Settling,2024-01-01 10:02:01,59842474.2,1,2,5,2,1205,1,2,2512371753.0,0.0
1430,2024-01-01 12:01:41,2024-01-01 12:01:43,Settling,2024-01-01 12:01:35,59842474.2,5,0,1,0,1205,5,0,1697498461.28,1555016912.88
1187,2024-01-01 12:01:43,2024-01-01 12:01:45,Checking balance and credit,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 12:01:43,2024-01-01 12:01:45,Checking balance and credit,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
1187,2024-01-01 12:01:45,2024-01-01 12:01:45,Waiting in queue unsettled,2024-01-01 09:49:10,131261742.26,1,0,7,0,793,1,0,1345216711.35,855892148.96
1190,2024-01-01 12:01:45,2024-01-01 12:01:45,Waiting in queue unsettled,2024-01-01 09:50:28,131261742.26,7,2,1,2,793,7,2,506751021.0,0.0
1431,2024-01-01 12:02:44,2024-01-01 12:02:46,Validating,2024-01-01 12:02:44,47042409.69,2,1,3,1,360,2,1,7922723790.0,0.0
613,2024-01-01 12:02:46,2024-01-01 12:02:48,Matching,2024-01-01 05:02:28,47042409.69,3,0,2,0,360,3,0,1195841093.11,425930683.98
1431,2024-01-01 12:02:46,2024-01-01 12:02:48,Matching,2024-01-01 12:02:44,47042409.69,2,1,3,1,360,2,1,7922723790.0,0.0
613,2024-01-01 12:02:48,2024-01-01 12:02:50,Checking balance and credit,2024-01-01 05:02:28,47042409.69,3,0,2,0,360,3,0,1195841093.11,425930683.98
1431,2024-01-01 12:02:48,2024-01-01 12:02:50,Checking balance and credit,2024-01-01 12:02:44,47042409.69,2,1,3,1,360,2,1,7922723790.0,0.0
613,2024-01-01 12:02:50,2024-01-01 12:02:52,Settling,2024-01-01 05:02:28,47042409.69,3,0,2,0,360,3,0,1195841093.11,425930683.98
1431,2024-01-01 12:02:50,2024-01-01 12:02:52,Settling,2024-01-01 12:02:44,47042409.69,2,1,3,1,360,2,1,7922723790.0,0.0
1432,2024-01-01 12:02:52,2024-01-01 12:02:54,Validating,2024-01-01 12:02:52,165660567.23,3,2,5,2,179,3,2,3084248030.0,0.0
1432,2024-01-01 12:02:54,2024-01-01 12:02:54,Waiting in queue unmatched,2024-01-01 12:02:52,165660567.23,3,2,5,2,179,3,2,3084248030.0,0.0
1433,2024-01-01 12:02:57,2024-01-01 12:02:59,Validating,2024-01-01 12:02:57,114066825.21,4,2,3,2,841,4,2,3113964820.0,0.0
834,2024-01-01 12:02:59,2024-01-01 12:03:01,Matching,2024-01-01 06:58:22,114066825.21,3,0,4,0,841,3,0,1195841093.11,425930683.98
1433,2024-01-01 12:02:59,2024-01-01 12:03:01,Matching,2024-01-01 12:02:57,114066825.21,4,2,3,2,841,4,2,3113964820.0,0.0
834,2024-01-01 12:03:01,2024-01-01 12:03:03,Checking balance and credit,2024-01-01 06:58:22,114066825.21,3,0,4,0,841,3,0,1195841093.11,425930683.98
1433,2024-01-01 12:03:01,2024-01-01 12:03:03,Checking balance and credit,2024-01-01 12:02:57,114066825.21,4,2,3,2,841,4,2,3113964820.0,0.0
834,2024-01-01 12:03:03,2024-01-01 12:03:05,Settling,2024-01-01 06:58:22,114066825.21,3,0,4,0,841,3,0,1195841093.11,425930683.98
1433,2024-01-01 12:03:03,2024-01-01 12:03:05,Settling,2024-01-01 12:02:57,114066825.21,4,2,3,2,841,4,2,3113964820.0,0.0
501,2024-01-01 12:03:05,2024-01-01 12:03:07,Checking balance and credit,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 12:03:05,2024-01-01 12:03:07,Checking balance and credit,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
132,2024-01-01 12:03:05,2024-01-01 12:03:07,Checking balance and credit,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 12:03:05,2024-01-01 12:03:07,Checking balance and credit,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
501,2024-01-01 12:03:07,2024-01-01 12:03:07,Waiting in queue unsettled,2024-01-01 04:14:16,130243563.13,4,0,7,0,142,4,0,1623321432.42,501595076.99
1123,2024-01-01 12:03:07,2024-01-01 12:03:07,Waiting in queue unsettled,2024-01-01 09:20:46,130243563.13,7,2,4,2,142,7,2,506751021.0,0.0
132,2024-01-01 12:03:07,2024-01-01 12:03:07,Waiting in queue unsettled,2024-01-01 02:03:54,152082716.96,3,3,4,3,70,3,3,398794616.0,0.0
1157,2024-01-01 12:03:07,2024-01-01 12:03:07,Waiting in queue unsettled,2024-01-01 09:34:05,152082716.96,4,0,3,0,70,4,0,1623321432.42,501595076.99
1434,2024-01-01 12:03:18,2024-01-01 12:03:20,Validating,2024-01-01 12:03:18,61103999.73,2,4,7,4,934,2,4,3306696375.0,0.0
1333,2024-01-01 12:03:20,2024-01-01 12:03:22,Matching,2024-01-01 11:07:34,61103999.73,7,0,2,0,934,7,0,908925801.56,880714929.78
1434,2024-01-01 12:03:20,2024-01-01 12:03:22,Matching,2024-01-01 12:03:18,61103999.73,2,4,7,4,934,2,4,3306696375.0,0.0
1333,2024-01-01 12:03:22,2024-01-01 12:03:24,Checking balance and credit,2024-01-01 11:07:34,61103999.73,7,0,2,0,934,7,0,908925801.56,880714929.78
1434,2024-01-01 12:03:22,2024-01-01 12:03:24,Checking balance and credit,2024-01-01 12:03:18,61103999.73,2,4,7,4,934,2,4,3306696375.0,0.0
1333,2024-01-01 12:03:24,2024-01-01 12:03:26,Settling,2024-01-01 11:07:34,61103999.73,7,0,2,0,934,7,0,908925801.56,880714929.78
1434,2024-01-01 12:03:24,2024-01-01 12:03:26,Settling,2024-01-01 12:03:18,61103999.73,2,4,7,4,934,2,4,3306696375.0,0.0
1435,2024-01-01 12:03:30,2024-01-01 12:03:32,Validating,2024-01-01 12:03:30,44714605.66,5,1,8,1,368,5,1,269842169.0,0.0
615,2024-01-01 12:03:32,2024-01-01 12:03:34,Matching,2024-01-01 05:04:26,44714605.66,8,0,5,0,368,8,0,1171046846.05,662326857.64
1435,2024-01-01 12:03:32,2024-01-01 12:03:34,Matching,2024-01-01 12:03:30,44714605.66,5,1,8,1,368,5,1,269842169.0,0.0
615,2024-01-01 12:03:34,2024-01-01 12:03:36,Checking balance and credit,2024-01-01 05:04:26,44714605.66,8,0,5,0,368,8,0,1171046846.05,662326857.64
1435,2024-01-01 12:03:34,2024-01-01 12:03:36,Checking balance and credit,2024-01-01 12:03:30,44714605.66,5,1,8,1,368,5,1,269842169.0,0.0
615,2024-01-01 12:03:36,2024-01-01 12:03:38,Settling,2024-01-01 05:04:26,44714605.66,8,0,5,0,368,8,0,1171046846.05,662326857.64
1435,2024-01-01 12:03:36,2024-01-01 12:03:38,Settling,2024-01-01 12:03:30,44714605.66,5,1,8,1,368,5,1,269842169.0,0.0
719,2024-01-01 12:03:38,2024-01-01 12:03:40,Checking balance and credit,2024-01-01 05:53:46,64464602.15,3,3,5,3,547,3,3,398794616.0,0.0
1418,2024-01-01 12:03:38,2024-01-01 12:03:40,Checking balance and credit,2024-01-01 11:54:36,64464602.15,5,0,3,0,547,5,0,1697498461.28,1555016912.88
868,2024-01-01 12:03:38,2024-01-01 12:03:40,Checking balance and credit,2024-01-01 07:21:06,144130391.52,5,0,7,0,901,5,0,1697498461.28,1555016912.88
1217,2024-01-01 12:03:38,2024-01-01 12:03:40,Checking balance and credit,2024-01-01 10:03:45,144130391.52,7,2,5,2,901,7,2,506751021.0,0.0
